,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,"Macedonia, FYR",Madagascar (Malagasy),Malaysia,Mali,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
2016-07-31,2206.7738095238096,0,0.0,5.358904109589041,0,0.0,0,0,1.0,0,42.0,0,0,0,0.0,0.0,0,0.0,0.0,7.5,0.0,24.0,0.0,2.9660493827160512,0.0,0.0,2.0,0.0,0.0,0.0,0.0,186.88949732024983,0.0,4.0,0.0,0.0,3.821917808219179,87,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,8.0,872.5,3.0,0.0,0.0,0.0,7.9946524064171145,0.0,0.0,0.0,0.0,3.0,0.0,0.0,282.7771428571429,0.0,0.0,0.0,72.0,0.0,127.71364705038103,0.0,0.0,6.0,5.0,0.0,0.0,0,0.0,30.65168539325844,250.05478502080425,15.0,0.0,0.0,0,0.0,99.92262024087951,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0,99.25,3.400000000000001,405.6189620758488,0,0.0,89.53264560387476,0,5096.68625592164,0.0,0.0,6.0,0.0,0.0,1.0,649.0,0.0,58.342857142857156,0,0.0,0,0.0,5.0,367.5,0.0,0.0
2016-08-31,2728.5025641025636,0,0.0,2.3589041095890404,0,0.0,0,0,0.0,0,5.0,1,0,0,0.0,0.0,0,0.0,0.0,7.0,0.0,31.0,0.0,2.9660493827160512,5.0,0.0,0.0,0.0,0.0,0.0,0.0,371.2459943848292,0.0,47.0,0.0,0.0,161.8219178082191,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,0.0,4.0,732.0,0.0,0.0,0.0,0.0,11.994652406417092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,247.91428571428582,0.0,0.0,0.0,21.0,0.0,161.54171902712417,0.0,0.0,12.0,2.0,0.0,0.0,0,0.0,30.65168539325844,442.6262135922333,131.0,0.0,0.0,0,0.0,70.80707402239213,0.0,9.0,3.0,60.0,0.0,0.0,0.0,0,147.0,0.2,182.54118429807045,0,0.0,58.06597893720806,0,4286.709548486572,0.0,0.0,5.0,0.0,0.0,6.0,120.0,0.0,30.0,0,0.0,0,0.0,3.0,451.0,0.0,0.0
2016-09-30,2271.7916666666665,0,5.0,5.815068493150683,0,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,10.0,0.0,12.0,0.0,73.02421652421651,11.0,0.0,0.0,0.0,24.0,0.0,0.0,540.9091219639367,0.0,12.0,0.0,0.0,3.6986301369863024,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,15.384615384615392,473.0,0.0,0.0,0.0,0.0,6.550802139037437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.075,0.0,0.0,0.0,15.0,0.0,100.53290103564747,0.0,0.0,13.0,2.0,0.0,0.0,0,0.0,100.43539325842698,216.86407766990283,72.0,0.0,0.0,0,0.0,36.10694070478174,0.0,0.0,4.833333333333334,1.0,0.0,0.0,0.0,0,70.0,0.0,21.636537270287025,0,0.0,89.81927710843374,0,3906.490204742967,0.0,0.0,8.0,0.0,0.0,0.0,125.0,0.0,16.0,0,0.0,0,0.0,6.5,258.0,0.0,0.0
2016-10-31,3964.097008547009,0,6.0,1.3589041095890417,0,0.0,0,0,0.0,0,12.0,0,0,0,0.0,0.0,0,28.033333333333356,0.0,12.066666666666663,0.0,21.0,0.0,94.71604938271606,0.0,0.0,3.0,0.0,0.4,0.0,0.0,262.00580342774344,0.0,141.0,0.0,0.0,37.821917808219084,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,13.0,2347.0075187969915,0.0,0.0,0.0,3.0,21.582887700534748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.70731707317077,0.0,0.0,0.0,7.0,0.0,111.26252481836838,0.0,0.0,5.0,68.74183006535954,0.0,0.0,0,0.0,0.0,169.12621359223286,133.0,0.0,0.0,0,1.0,12.101191669450948,0.0,10.0,4.033333333333333,1.0,0.0,0.0,0.0,0,95.0,0.0,190.58562874251476,0,0.0,30.518518518518515,0,4545.03471950424,0.0,0.0,2.0,0.0,0.0,0.0,129.0,0.0,54.5,0,0.0,0,0.0,2.0,486.0,0.0,0.0
2016-11-30,1382.8999999999999,0,0.0,3.3150684931506844,0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0.0,0,0.0,1.0,6.0,0.0,28.0,0.0,235.8779765317433,4.0,0.0,2.0,0.0,0.0,0.0,0.0,321.9265471370736,0.0,18.068965517241388,0.0,0.0,3.6986301369863024,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,1251.4486842105264,0.0,0.0,0.0,0.0,1.461675579322638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.32847295864275,0.0,0.0,0.0,9.0,0.0,98.78116262732705,0.0,0.0,2.0,92.61764705882356,0.0,0.0,0,0.0,0.0,201.52912621359226,114.33333333333333,0.0,0.0,0,0.0,112.90913719313318,0.0,1.0,6.566666666666666,5.0,0.0,0.0,0.0,0,85.0,0.0,70.05464071856295,0,0.0,81.35185185185185,0,5160.064769515114,0.0,0.0,9.0,0.0,0.0,2.0,37.5,0.0,12.42857142857143,0,0.0,0,0.0,12.0,690.5344827586208,0.0,0.0
2016-12-31,1273.9,0,0.0,1.3589041095890417,0,4.0,0,0,0.0,0,2.0,0,0,0,0.0,0.0,0,0.0,0.0,7.0,0.0,12.0,0.0,395.4245098039216,0.0,0.0,4.0,0.0,2.2222222222222228,0.0,0.0,487.76849816849847,0.0,48.6,0.0,0.0,3.821917808219179,0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1026.0,0.0,0.0,0.0,19.0,13.666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.304347826087,0.0,0.0,0.0,12.5,0.0,110.09280821917817,0.0,0.0,0.0,5.033333333333332,0.0,0.0,0,0.0,18.0,164.0,4.5,0.0,0.0,0,0.0,20.87540769732549,0.0,15.0,10.291666666666664,2.0,0.0,0.0,0.0,0,131.0,0.0,205.33333333333331,0,0.0,0.0,0,4373.478767123288,0.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,6.0,0,0.0,0,0.0,0.0,272.0,0.0,0.0
2017-01-31,1897.3999999999999,0,2.0,0.7664835164835169,0,0.0,0,0,7.32575757575757,0,2.0,0,0,0,0.0,0.0,0,505.140821613619,3.0333333333333323,8.0,0.0,29.2,0.0,75.01498127340825,3.1000000000000014,3.0,2.0,0.0,0.0,0.0,0.0,196.52580673382835,0.0,55.79999999999999,0.0,0.0,35.69662921348312,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.04430181861382,0.0,1.0,1047.1578947368419,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.64285714285714,0.0,0.0,0.0,95.0,0.0,174.6581622038364,0.0,0.0,1.0,33.06666666666668,0.0,0.0,0,0.0,72.14285714285714,399.7678571428571,26.0,0.0,0.0,0,0.0,44.1505376344086,0.0,15.0,4.5,0.0,0.0,0.0,0.0,0,179.8611111111111,0.0,60.72467532467529,0,0.0,18.0,0,2748.5441133340832,0.0,1.0,1.0,0.0,0.0,0.0,46.0,0.0,52.00796221322537,0,0.0,0,0.0,3.0,1083.1666666666667,0.0,0.0
2017-02-28,2118.5,0,24.0,10.025641025641036,0,0.0,0,0,7.909090909090908,0,1.0,0,0,0,0.0,0.0,0,298.19170984455945,0.0,5.0,0.0,14.0,0.0,139.45746388443013,0.0,3.0,3.0384615384615383,0.0,0.0,0.0,0.0,782.9017078508892,0.0,24.074074074074055,0.0,0.0,80.3878341728012,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.04885949901849,0.0,0.0,1016.5877192982455,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.25,0.0,40.5,0.0,133.31516801206726,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,16.0,384.25,284.0,0.0,0.0,0,0.0,36.58064516129032,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,81.77777777777773,0.0,21.66666666666667,0,0.0,5.0,0,3763.0890663922764,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,59.395989974937386,0,0.0,0,0.0,7.0,358.4564102564102,0.0,0.0
2017-03-31,2848.7333333333336,0,8.0,0.7664835164835169,0,0.0,0,0,3.0,0,26.0,0,0,0,0.0,0.0,0,335.1408216136193,2.0,1.0,0.0,44.0,0.0,181.30664794007487,0.0,0.0,11.0,0.0,15.0,0.0,0.0,1108.3304889207461,0.0,76.0,0.0,0.0,55.93827108290371,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.11957063581809,0.0,0.0,1836.6710526315799,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.88636363636364,0.0,0.0,0.0,37.0,0.0,154.98306641839574,0.0,0.0,0.0,36.83333333333334,0.0,0.0,0,0.0,14.0,230.5,91.0,0.0,0.0,0,0.0,83.16666666666666,0.0,1.0,5.0333333333333306,62.5,0.0,0.0,0.0,0,98.86111111111109,0.0,58.16666666666662,0,1.0,13.0,0,3346.076328984652,0.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,64.13909774436088,0,0.0,0,0.0,3.0,385.19999999999993,0.0,0.0
2017-04-30,2185.0,0,1.0,0.7417582417582421,0,0.0,0,0,2.0,0,7.0,0,0,0,0.0,0.0,0,325.49111769059937,0.0,2.0,0.0,26.0,0.0,25.0,0.0,0.0,15.03448275862071,0.0,6.0,0.0,0.0,1941.6619162539585,0.0,79.1666666666667,0.0,0.0,3.2872396289165047,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.93829416369495,0.0,15.0,1866.7777777777783,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,22.5,0.0,0.0,0.0,29.0,0.0,111.6147296258778,0.0,0.0,0.0,9.0,0.0,0.0,0,0.0,57.0,284.66666666666686,72.5,0.0,0.0,0,0.0,89.33333333333333,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0,94.83333333333326,0.0,337.101984126984,0,0.0,190.35757575757594,5,3301.8623624900106,0.0,0.0,8.0,0.0,0.0,2.0,46.0,0.0,47.47869674185463,0,0.0,0,0.0,6.0,246.0,0.0,0.0
2017-05-31,2502.3333333333326,0,16.0,3.7664835164835138,0,0.0,0,0,1.3333333333333333,0,2.0,0,0,0,0.0,0.0,0,385.4646311374291,1.0,6.0,0.0,15.0,0.0,453.92222222222244,49.0,0.0,5.0,0.0,0.0,0.0,0.0,1003.1896357724116,0.0,44.5,0.0,0.0,1.258883248730964,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.08623730248478,0.0,2.0,1546.3111111111116,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,239.0,0.0,0.0,0.0,40.85714285714286,0.0,91.96991449095815,0.0,0.0,0.0,10.5,0.0,0.0,0,0.0,0.0,172.0722222222222,52.06666666666666,0.0,0.0,0,0.0,426.5299275443632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79.36111111111109,0.0,115.51731601731599,0,0.0,184.12121212121212,0,3366.4017063372867,0.0,0.0,3.0,0.0,0.0,1.0,52.0,0.0,37.30576441102756,0,0.0,0,0.0,13.0,157.27083333333334,0.0,0.0
2017-06-30,1366.0,0,9.5,1.7417582417582413,0,0.0,0,0,3.0,0,0.0,0,0,0,0.0,0.0,0,336.49111769059937,19.0,1.0,0.0,38.5,0.0,467.5,12.0,0.0,4.0,0.0,0.0,0.0,0.0,400.14133437961624,0.0,27.0,0.0,0.0,1.2182741116751266,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.90765454595663,0.0,27.0,1569.0000000000002,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,209.26436781609226,0.0,0.0,0.0,98.32051282051283,0.0,108.61898681262352,0.0,0.0,0.0,41.03448275862071,0.0,0.0,0,0.0,8.0,777.5344827586209,119.06666666666666,0.0,0.0,0,0.0,421.77837143551153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,198.8333333333332,0.0,105.01428571428569,0,0.0,22.5,0,3161.8728494369434,0.0,0.0,10.0,0.0,0.0,1.0,62.28571428571428,0.0,45.026315789473664,0,0.0,0,0.0,8.0,129.875,0.0,0.0
2017-07-31,3623.4464285714284,0,8.333333333333332,0.7664835164835169,0,0.0,0,0,3.0,0,0.0,0,0,0,0.0,0.0,0,189.0890081421168,8.0,2.0,0.0,42.0,0.0,96.71428571428572,0.0,0.0,6.0,0.0,0.0,0.0,0.0,407.9907339441159,0.0,118.0,0.0,0.0,1.258883248730964,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5281827016521,0.0,0.0,484.38333333333327,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,232.8,0.0,0.0,187.65789473684217,0.0,0.0,0.0,114.0,0.0,160.8105629022213,0.0,0.0,0.0,6.0,0.0,0.0,0,0.0,35.0,378.56666666666655,62.0,0.0,0.0,0,0.0,261.02601242902244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,181.86111111111097,0.0,87.76511019569966,0,0.0,56.0,0,3761.1128049189974,0.0,0.0,2.0,0.0,0.0,0.0,43.57142857142857,0.0,62.348092453355626,0,0.0,0,0.0,2.0,151.0,0.0,0.0
2017-08-31,3156.765909090909,0,10.0,1.7664835164835164,0,0.0,0,0,3.349206349206348,0,3.0,0,0,0,0.0,0.0,0,84.60714285714289,0.0,6.0,0.0,59.0,0.0,294.04761904761904,3.0,0.0,8.0,0.0,0.0,0.0,0.0,236.45145763327608,0.0,17.0,0.0,0.0,18.058883248730954,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.86151603498543,0.0,3.0,878.9909090909093,1.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,54.125,0.0,0.0,52.0,0.0,0.0,0.0,32.0,0.0,104.27619270252859,0.0,0.0,0.0,2418.0141414141412,0.0,0.0,0,0.0,39.0,327.53593073593083,64.0,0.0,0.0,0,0.0,165.59055453641955,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,67.86111111111109,0.0,157.42537910118546,16,0.0,38.0,0,3782.4021436848084,0.0,0.0,4.0,0.0,0.0,3.0,71.57142857142856,0.0,53.11651993230942,0,0.0,0,0.0,8.0,167.8857142857143,0.0,0.0
2017-09-30,2286.741758241759,0,3.103448275862069,0.7417582417582421,0,0.0,0,0,0.47619047619047616,0,7.0,0,0,0,0.0,0.0,0,120.7380952380953,12.0,9.0,0.0,41.5,0.0,117.25555555555555,0.0,0.0,6.0,0.0,0.0,0.0,0.0,97.43956043956044,0.0,29.0,0.0,0.0,160.85741680767072,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.84985422740526,0.0,2.0,1495.708333333333,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.288461538461554,0.0,0.0,0.0,33.0,0.0,147.82330237448664,0.0,0.0,0.0,19.7974025974026,0.0,0.0,0,0.0,1.0,375.5800865800866,39.0,0.0,0.0,0,3.0,87.2364979034597,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,178.73333333333323,0.0,32.0,0,0.0,28.0,0,4970.4937236343285,0.0,0.0,6.0,0.0,0.0,0.0,52.49999999999999,0.0,16.05065049892636,0,0.0,0,0.0,5.0,37.0,0.0,0.0
2017-10-31,2588.0512820512827,0,0.0,0.7664835164835169,0,0.0,0,0,1.1904761904761905,0,0.0,0,0,0,0.0,0.0,0,97.67380952380957,8.0,0.3333333333333333,0.0,67.0,0.0,208.9666666666666,10.0,0.0,20.0,0.0,0.0,0.0,0.0,263.66666666666663,0.0,98.0,0.0,0.0,24.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.611516034985435,2.0,0.0,553.620588235294,13.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.85,0.0,0.0,0.0,92.0,0.0,149.46215334076834,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,44.0,187.23333333333332,51.0,0.0,0.0,0,6.0,149.9471876087223,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,684.861111111112,0.0,23.666666666666664,0,0.0,37.0,0,4346.434679565691,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,27.203296703296715,0,0.0,8,0.0,12.0,343.19999999999993,0.0,0.0
2017-11-30,1670.5555555555554,0,2.0,0.7417582417582421,0,0.0,0,0,3.0,0,0.0,0,0,0,0.0,0.0,0,111.64285714285725,9.0,2.0,0.0,40.083333333333314,0.0,120.8857142857143,0.0,0.0,6.0,0.0,1.1538461538461537,0.0,0.0,99.66666666666666,0.0,334.0,0.0,0.0,24.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,69.34985422740526,1.0,8.0,305.2941176470587,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.44827586206902,0.0,0.0,0.0,33.0,0.0,188.40510389153934,0.0,0.0,1.3333333333333333,14.333333333333337,0.0,0.0,0,0.0,0.0,277.8333333333333,31.0,0.0,0.0,0,0.0,52.85344827586209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,165.8333333333333,0.0,148.83333333333334,0,0.0,27.0,0,3053.2210571940273,0.0,0.0,3.0,0.0,0.0,0.0,33.0,0.0,26.52532524946319,0,0.0,0,0.0,3.0,448.5,0.0,0.0
2017-12-31,1427.4166666666665,0,0.0,3.7664835164835146,0,0.0,0,0,1.5,0,0.0,0,0,0,0.0,0.0,0,96.6071428571429,2.0,4.0,0.0,45.83333333333333,0.0,51.5,18.0,0.0,1.0,0.0,0.8846153846153842,0.0,0.0,383.9864978902955,0.0,30.0,0.0,0.0,133.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.11661807580175,0.0,1.0,211.07843137254903,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.416666666666668,0.0,0.0,1.0,22.6,0.0,92.31667101728246,0.0,0.0,1.0,15.466666666666669,0.0,0.0,0,0.0,0.0,248.26190476190467,68.0,0.0,0.0,0,0.0,41.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,110.74999999999994,0.0,415.13333333333316,0,0.0,4.0,0,2247.802131312147,0.0,0.0,0.0,0.0,0.0,1.0,60.66666666666666,0.0,28.5,0,0.0,0,0.0,2.0,979.25,0.0,0.0
2018-01-31,2433.452380952381,0,10.0,0.0,0,0.0,0,0,3.0,0,0.0,0,0,0,0.0,0.0,0,217.52758204786397,3.6000000000000005,7.5,0.0,52.800000000000004,0.0,153.3571428571429,0.0,0.0,40.0,0.0,0.0,0.0,0.0,303.5727817818422,0.0,30.866666666666664,0.0,0.0,38.676071055381406,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,11.0,193.76470588235293,4.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,78.61111111111111,0.0,843.6834184826738,0.0,0.0,18.0,7.25,0.0,0.0,0,0.0,36.0,423.7313811780631,21.0,0.0,0.0,0,0.0,28.67957987298486,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,99.16666666666667,0.0,41.43820224719103,0,0.0,10.69135802469136,0,3066.5143965092366,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,28.91385193753616,0,0.0,0,0.0,0.0,618.6666666666667,0.0,0.0
2018-02-28,2140.0,0,5.0,0.0,0,0.0,0,0,2.0,0,0.0,0,0,0,0.0,0.0,0,164.47268547487556,6.6000000000000005,10.0,0.0,54.0,0.0,9.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,678.3796845393116,0.0,174.10769230769236,0.0,0.0,4.45350052246604,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,89.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.166666666666664,0.0,0.0,0.0,116.0,0.0,743.3243472623838,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,215.39178515007907,39.5,0.0,0.0,0,0.0,25.936394723986325,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0,155.5,0.0,232.63328167376994,0,0.0,79.16754850088185,0,3667.6387035275493,0.0,1.0,5.0,0.0,0.0,0.0,16.0,0.0,23.61014205093152,0,0.0,0,0.0,8.0,317.5,0.0,4.0
2018-03-31,2043.6742424242425,0,0.0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,191.3847249050069,19.0,1.0,0.0,35.199999999999996,0.0,82.2,21.0,0.0,28.000000000000007,0.0,0.0,0.0,0.0,317.7398778436755,0.0,113.66666666666664,0.0,0.0,29.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,4.0,178.55555555555554,23.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,173.07142857142856,0.0,778.6664829988023,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,8.0,183.74328593996853,30.0,0.0,0.0,0,0.0,104.67957987298483,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0,286.84328358208944,0.0,45.57613328167376,0,0.0,66.64197530864195,0,4819.644981239455,0.0,0.0,0.0,0.0,0.0,3.0,58.033333333333324,0.0,15.099275724275728,0,0.0,0,0.0,7.0,165.5,0.0,0.0
2018-04-30,2466.636363636363,0,2.0689655172413786,0.0,0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0.0,0,162.52542372881354,6.0,12.034482758620694,0.0,103.5,0.0,60.0,0.0,0.0,7.166666666666666,0.0,0.0,0.0,0.0,104.28023369036026,0.0,119.80476190476193,0.0,0.0,42.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,3.0,7.0,253.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,186.83333333333334,0.0,712.8818028326943,0.0,0.0,2.0,18.491379310344833,0.0,0.0,0,0.0,97.0,517.8483412322273,8.0,0.0,0.0,0,0.0,41.69561960592738,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,275.238805970149,0.0,217.83716261808374,0,0.0,24.0,0,1555.5099880068512,0.0,0.0,7.0,0.0,0.0,1.0,37.0,0.0,31.65812635640221,0,0.0,0,0.0,4.0,261.5652173913043,0.0,0.0
2018-05-31,3543.2398989898998,0,2.0,0.0,0,0.0,0,0,2.0,0,0.0,4,0,0,0.0,0.0,0,166.90960451977398,6.0,35.03333333333336,0.0,60.083333333333336,0.0,75.5,12.0,0.0,22.0,0.0,0.0,0.0,0.0,173.37624148003903,0.0,49.44616977225671,0.0,0.0,20.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.06451612903226,0.0,0.0,114.80000000000001,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.3125,0.0,0.0,0.0,158.16009852216743,0.0,737.3167518160069,0.0,0.0,10.0,22.0,0.0,0.0,0,0.0,17.0,278.02106371774624,29.0,0.0,0.0,0,0.0,46.173782771535556,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0,201.8258706467662,1.0,235.6031376518217,0,0.0,111.0,0,1397.0872076319977,0.0,0.0,4.0,0.0,0.0,3.0,27.0,0.0,40.618756243756245,0,0.0,0,0.0,14.0,588.4833333333332,0.0,0.0
2018-06-30,2366.9078947368416,0,0.0,1.0,0,0.0,0,0,1.0,0,2.0,0,0,0,0.0,0.0,0,171.59438924605504,0.0,9.103448275862071,0.0,95.36781609195403,0.0,79.62556390977443,0.0,0.0,36.0,0.0,0.0,0.0,0.0,67.41073766914013,0.0,39.456521739130416,0.0,0.0,3.428571428571428,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13824884792626,5.0,28.0,177.32222222222228,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.09166666666655,0.0,0.0,0.0,143.84532019704437,0.0,727.1441860514506,0.0,0.0,52.2,12.0,0.0,0.0,0,0.0,6.0,537.3816745655607,26.0,0.0,0.0,0,0.0,53.910976663785654,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,340.0,0.0,134.104673998429,0,0.0,40.33333333333333,0,1794.236880507116,0.0,0.0,15.0,0.0,0.0,1.0,82.0,0.0,28.45604395604395,0,0.0,0,0.0,8.0,896.5333333333333,0.0,0.0
2018-07-31,4067.4375,0,11.0,2.0,0,0.0,0,0,1.0,0,1.0,0,0,0,0.0,0.0,0,187.90960451977395,2.0,5.066666666666665,0.0,197.0,0.0,25.56641604010026,18.0,0.0,30.5,0.0,0.0,0.0,0.0,133.49414816351947,0.0,69.35606060606064,0.0,0.0,78.23333333333333,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.14285714285714,0.0,27.0,153.07142857142864,12.0,0.0,0.0,0.0,9.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.93749999999999,0.0,0.0,0.0,142.31666666666663,0.0,828.0612873351326,0.0,0.0,16.0,12.333333333333334,0.0,0.0,0,0.0,28.0,372.7988414955237,222.0,0.0,0.0,0,0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,193.5,0.0,205.81984244008584,0,0.0,42.0,0,1725.6614375262493,4.0,0.0,3.0,0.0,0.0,9.0,93.07142857142856,0.0,17.41463166463166,0,0.0,0,0.0,4.0,750.9000000000001,0.0,0.0
